filename;code;name;baz_dot;rev_dot;coord_x;coord_y
dod6;23503000000;отг с. Мокра Калигірка;972.7;;0.551249776;0.540567478
dod6;24507000000;отг с. Недобоївці;3 441.5;;0.137879659;0.598490271
dod6;16504000000;отг с. Недогарки;786.4;;0.826903179;0.789864619
dod6;04510000000;отг с. Нива Трудова;2 042.7;;0.226702769;0.079865593
dod6;13512000000;отг с. Нове Місто;3 078.1;;0.870357772;0.423251604
dod6;19517000000;отг с. Нове Село;1 268.3;;0.384952252;0.800180978
dod6;04511000000;отг с. Новоолександрівка ;;;0.468935472;0.093819262
dod6;19518000000;отг с. Озерна;3 155.5;;0.005841472;0.101240283
dod6;19519000000;отг с. Озеряни;1 034.0;;0.872355591;0.46379091
dod6;16505000000;отг с. Омельник;;;0.686870743;0.985175745
dod6;17505000000;отг с. Підлозці;627.9;;0.53857462;0.255778483
dod6;16507000000;отг с. Піщане;;;0.28723749;0.646746818
dod6;16508000000;отг с. Покровська Багачка;;;0.606739088;0.95469106
dod6;06507000000;отг с. Потіївка ;1 349.3;;0.093720502;0.420107344
dod6;08504000000;отг с. Преображенка ;1 768.9;;0.757976016;0.692006553
dod6;16509000000;отг с. Пришиб;743.4;;0.189838382;0.619665389
dod6;15506000000;отг с. Розквіт;1 080.3;;0.627071526;0.948766784
dod6;24508000000;отг с. Рукшин;3 305.0;;0.376810215;0.803307016
dod6;19524000000;отг с. Скорики;492.9;;0.120713776;0.412335575
dod6;03504000000;отг с. Смолигів;85.2;;0.599519197;0.852518309
dod6;09503000000;отг с. Старі Богородчани;2 935.7;;0.601401754;0.741553245
dod6;02502000000;отг с. Студена ;1 048.4;;0.528437314;0.314837477
dod6;04514000000;отг с. Сурсько-Литовське ;2 099.3;;0.194276153;0.200650382
dod6;06508000000;отг с. Тетерівка;1 073.2;;0.718354258;0.497011613
dod6;13514000000;отг с. Тростянець ;1 976.7;;0.484837073;0.876183039
dod6;15507000000;отг с. Тузли;886.8;;0.85641783;0.550974014
dod6;24510000000;отг с. Усть-Путила;679.9;;0.196703815;0.768388306
dod6;16511000000;отг с. Червона Знам'янка;178.7;;0.644976928;0.904841466
dod6;15508000000;отг с. Червоноармійське ;248.4;;0.331192476;0.801015959
dod6;13515000000;отг с. Чуква;1 549.7;;0.878639696;0.3261602
dod6;02100000000;Обласний бюджет Вінницької області;46 095.6;;0.521193936;0.452592452
dod6;03100000000;Обласний бюджет Волинської області;69 437.7;;0.69389634;0.898943777
dod6;06100000000;Обласний бюджет Житомирської  області;39 994.7;;0.508550432;0.517159618
dod6;07100000000;Обласний бюджет Закарпатської області;99 510.7;;0.383093999;0.429305821
dod6;09100000000;Обласний бюджет Івано-Франківської області;101 005.0;;0.618195084;0.187724096
dod6;11100000000;Обласний бюджет Кіровоградської області;23 950.4;;0.063033364;0.210390887
dod6;12100000000;Обласний бюджет Луганської області;15 132.0;;0.622359717;0.717367415
dod6;13100000000;Обласний бюджет Львівської  області;15 859.0;;0.527868613;0.219361482
dod6;14100000000;Обласний бюджет Миколаївської області;34 823.3;;0.73667934;0.496195539
dod6;15100000000;Обласний бюджет Одеської області;13 012.0;;0.007419144;0.620837625
dod6;17100000000;Обласний бюджет Рівненської області;58 492.3;;0.67079809;0.747996146
dod6;18100000000;Обласний бюджет Сумської області;13 019.5;;0.208311206;0.894629216
dod6;19100000000;Обласний бюджет Тернопільської області;54 096.9;;0.132330856;0.419010882
dod6;21100000000;Обласний бюджет Херсонської області;61 244.4;;0.472491439;0.195733135
dod6;22100000000;Обласний бюджет Хмельницької області;45 044.5;;0.560529459;0.066395006
dod6;23100000000;Обласний бюджет Черкаської області;26 135.9;;0.842680486;0.291421256
dod6;24100000000;Обласний бюджет Чернівецької області;77 942.7;;0.692390138;0.273007259
dod6;25100000000;Обласний бюджет Чернігівської області;31 854.2;;0.127570279;0.570682374
;;;;;;
;;;;;;
;;;;;;
